13-10-2019 02:51,b'RT @AmjadPK95: The decision brought to hike fee for #MTech should be condemned. This not the right path to treat uninterested students and\xe2\x80\xa6'
,
13-10-2019 02:50,"b""RT @YADAVPankajy179: Indian Government can be able to provide 80% subsidy in Parliament canteen but the same government can't afford stipen\xe2\x80\xa6"""
,
13-10-2019 02:50,b'RT @bored_queer_AF: Do you really think students who take up #MTech at IIT as stop gap thing until they figure out what to do have a proble\xe2\x80\xa6'
,
13-10-2019 02:50,"b""RT @mr_gana18: Our leaders DON'T care about Us future but we care lots off about their future #shameonus #mtechfeeshike https://t.co/7fiZKB\xe2\x80\xa6"""
,
13-10-2019 02:50,"b'RT @pranzalgupta: Sir Ramgopal Rao is Director of IIT Delhi\nHe considered decision is ""Surgical Strick"" No. 3\n\nAnd ""IITs want to attract hi\xe2\x80\xa6'"
,
13-10-2019 02:50,b'RT @DebrupSarkar301: 900% increase in the yearly fees of https://t.co/ir6ulL6gvj ! Is this the way decisions are made. Is this how they wan\xe2\x80\xa6'
,
13-10-2019 02:50,b'RT @sagar79250458: This decision is not at all acceptable and complete disappointment for general category middle class students. #IITFeeHi\xe2\x80\xa6'
,
13-10-2019 02:50,b'RT @prantik_deb: #devate\nQuestion2-\n50% of students(SC/ST/OBC background) in a class will get concessions and scholarships.\nWhat about them\xe2\x80\xa6'
,
13-10-2019 02:50,b'RT @MBAdil_official: #mtechfeehike #mtechfeeshike #engineersatjantar #mtechfeeshike\nyes! we can and we will https://t.co/ACIKzOsxC8'
,
13-10-2019 02:49,b'RT @RathiTulsi: @umesh_dhande #engineersatjantarmantar is trending. Very happy to see this. #mtechfeeshike https://t.co/c33wuVtsnK'
,
13-10-2019 02:49,b'RT @AmanAswal17: #mtechfeeshike engineers are protesting at jantar mantar #support #engineersatjantar'
,
13-10-2019 02:49,b'RT @ieeducation_job: Why engineering students are protesting against https://t.co/IiInEoMKBk fee hike\n\nhttps://t.co/o3POaK8gIL\n\n#mtechfeesh\xe2\x80\xa6'
,
13-10-2019 02:49,b'RT @AllIndiaEngine1: Thank you @IndiaToday for the coverage. Hope @HRDMinistry listens to our demands.\n#mtechfeeshike #engineersatjantarman\xe2\x80\xa6'
,
13-10-2019 02:49,b'RT @FourierMr: Unemployment at peak. Democratic institutions are being attacked. Economy at a record low.\nWelcome to new india \xe0\xa4\x85\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9b\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa5\xa4\n#\xe2\x80\xa6'
,
13-10-2019 02:49,"b""RT @imdeep24: #engineersatjantarmantar \n#mtechfeeshike\nLet's trends it at top.... https://t.co/UeMyyUKzsa"""
,
13-10-2019 02:49,b'RT @23rishiyadav: #mtechfeeshike #engineersatjantarmantar\nKindly update your dp with this image https://t.co/sBgapfa8OT'
,
13-10-2019 02:49,b'RT @i_Sunny92: Finally Trending #India at 21\n#engineersatjantarmantar \n#mtechfeeshike https://t.co/QOpW7dMKZA'
,
13-10-2019 02:49,"b'RT @nikpathak2: Sir, this is still the beginning.  The committee will have to change its decision.  Thank you for trying for us.  All the e\xe2\x80\xa6'"
,
13-10-2019 02:48,b'RT @himan_kash: Economy is staggering...now they want to snatch away money from wherever they want to make it stable...so they went for iit\xe2\x80\xa6'
,
13-10-2019 02:48,b'RT @ars_bjp: MHRD has issued a clarification on the news relating to the fee of M. Tech programmes in IITs. Sharing as received.\n#mtechfees\xe2\x80\xa6'
,
13-10-2019 02:48,b'RT @XpressHyderabad: IITs to increase MTech course fees &amp; stop payment of stipend (teaching assistantship) for all MTech students to make i\xe2\x80\xa6'
,
13-10-2019 02:48,b'RT @iam_rawal: Just wanted to ask @iitdelhi director whatttt about the rest 50% who continues with their masters #mtechfeehike #mtechfeeshi\xe2\x80\xa6'
,
13-10-2019 02:48,"b'RT @vinayakshete1: An open letter to @HRDMinistry on recent events of hike in MTech fees &amp; discontinuing stipend "" MTech fees hike at IITs:\xe2\x80\xa6'"
,
13-10-2019 02:48,"b'RT @Equateall: 900% fee increase sounds harsh, and attracts blind RTs! But, folks, govt was charging just 5000/- per semester earlier, and\xe2\x80\xa6'"
,
13-10-2019 02:47,"b'RT @Engineeringst20: If social media can effect U.s president elections #Cambridge_analytica,India elections as well so wasting time on fil\xe2\x80\xa6'"
,
13-10-2019 02:47,b'RT @Innocen80457657: No doubt the new decision regarding #IIT fee hike will promote #braindrain. Nobody will bother to persue M tech after\xe2\x80\xa6'
,
